delta36,action
3l,1
a,0
1,0
5,0
g,0
1,0
9,0
1,0
5,0
1,0
1,0
o,0
1,0
f,0
1,0
v,0
1,0
45,1
b,3
5,3
1,3
f,1
1,1
1,1
8,1
1,1
5,1
1,0
1,0
1k,0
3l,0
3,1
3,1
9,0
4,1
1,1
2,1
9,3
4,1
1,3
b,0
2,0
2,1
1,1
2,1
9,0
1,0
4,1
f,1
3,1
1,1
o,0
1,0
f,0
1,0
3k,0
3,1
2,1
a,0
4,1
2,1
a,3
4,3
1,3
b,0
2,0
2,1
1,0
1,1
a,0
1,0
4,0
b,0
6,1
a,0
1,0
v,0
1,0
3n,1
g,1
g,3
g,1
1,0
b,0
1,0
v,0
g,0
1iu,3
1,3
f,1
1,1
e,0
h,1
1,1
1,1
f,1
1,1
d,1
1,1
2,1
d,1
1,1
1,1
3i,1
2a,1
g,1
1,1
d,1
1,1
2,1
d,1
1,1
1,1
4u,2
1,2
1,2
5r,1
1,1
1r,0
g,1
h,1
f,1
f,1
1,1
1,1
4v,1
1,1
73,1
6y,1
1,1
4,1
b,0
n,1
1,1
60,1
5,1
b,0
5,0
h,1
1ql,3
3,3
1,3
f,1
1,1
f,1
1,1
1,1
v,1
1,1
e,1
2,1
e,1
1,1
3k,1
v,3
1,3
f,1
1,1
f,1
1,1
1,1
v,1
1,1
e,1
2,1
e,1
1,1
4t,2
7m,0
1,0
w,1
f,1
g,1
1,1
j1,1
c,1
g,0
1,0
6b,1
2,1
g,1
a,0
g,0
1qb,3
1,3
1,3
2,3
1,3
d,1
2,1
e,1
2,1
1,1
f,1
1,1
w,1
f,1
3e,1
6,1
a,1
k,3
2,3
1,3
d,1
2,1
1,1
d,1
2,1
1,1
f,1
1,1
w,1
f,1
4t,1
3,3
1,3
7h,1
2,1
1,1
f,1
g,0
w,1
bx,1
c,1
dx,1
g,1
1ql,1
j,3
1,3
2,3
e,1
f,1
1,1
2,1
e,1
2,1
g,1
4p,1
1,1
j,3
1,3
f,1
1,1
f,1
1,1
2,1
e,1
2,1
g,1
5o,1
2,3
2,3
7i,1
2,1
e,1
r,0
2ia,3
1,3
1,3
1,3
1,3
d,1
1,1
1,1
1,1
e,1
1,1
1,1
f,1
1,1
g,1
4c,1
x,3
1,3
1,3
1,3
d,1
1,1
1,1
1,1
e,1
1,1
1,1
f,1
1,1
g,1
5p,1
2,3
1,3
7i,1
1,1
1,1
f,1
1,1
g,1
lhs,3
e6,1
1,3
2,3
d,1
f,2
w,0
ci,3
1,3
1,3
v,1
1a,1
4s,0
5,3
1,3
f,1
1,1
1,1
6h,0
1,3
2,1
1,3
e,2
2,1
c,3
3,1
5q,0
f,0
3,1
1,3
e,2
2,1
s,3
5v,1
1,3
1kx,1
1,1
67,0
w,3
7j,1
1,2
1,2
1,2
c,3
2,3
1,3
1,3
c,0
1,3
2,3
1,3
c,0
1,3
1,3
2,3
c,0
1,3
1,3
1,3
bu,1
1,3
6,3
6i,0
4,1
b,0
6,3
23,1
4g,0
3,1
c,3
1,0
j,1
c,0
1,1
1b,0
1,1
4g,0
3,1
c,3
1,0
2,3
1,3
g,1
c,0
1,1
f,0
1,1
w,1
1,0
4y,3
1kv,3
2,1
72,3
2,3
1,3
72,0
g,1
1,0
1,0
1,0
9,1
2,2
1,2
2,3
1,3
a,1
3,2
1,3
2,3
1,3
9,1
3,2
1,3
1,3
2,3
9,1
3,2
1,3
1,3
1,3
bz,1
2,1
6h,3
1,0
g,1
4,1
1,1
c,2
u,1
g,1
g,1
4g,3
1,0
e,1
1,3
1,1
2,0
1,1
c,1
1,3
f,1
1c,1
4g,3
1,0
e,1
1,3
1,1
2,1
1,0
c,1
1,2
f,1
g,1
5s,3
1,3
f,1
1,2
f,1
1j8,1
g,1
1,1
1,1
1b,1
1,1
1,1
c,1
1,1
2,1
1,1
c,1
1,1
1,1
2,1
c,1
1,1
1,1
1,1
3y,1
g,1
1,1
1,1
d,3
y,1
1,1
d,1
1,1
2,1
1,1
d,1
1,1
2,1
c,1
1,1
1,1
1,1
3j,1
1,1
f,1
1c,0
1,0
f,3
1,3
1,3
b,1
1,3
1,3
2,3
1,3
b,1
2,3
1,3
2,3
b,1
1,3
1,3
1,3
1,3
5b,1
1m,1
4,1
64,1
w,1
3,1
1,1
3n,1
g,1
f,1
1,1
p,1
6,1
1,1
1,1
o,1
3,1
d,1
3,1
d,1
3,1
1,1
3k,1
1,1
2,1
9,1
3,1
1,1
1,1
2,1
c,1
1,1
3,1
p,1
1,1
1,2
3,1
b,1
1,1
2,1
1,1
3,1
p,1
3,1
1,1
c,1
1,1
2,1
1,1
3k,1
g,1
18,1
1,1
1,2
1,1
2,1
1,1
a,1
3,1
1,1
c,1
1,1
2,1
1,1
s,1
3,1
1,1
58,1
j,1
1,1
c,1
3,1
1,1
f,1
1ia,1
1,1
1,1
e,1
1d,1
1,1
1,1
c,1
1,1
2,1
1,1
c,1
1,1
1,1
2,1
c,1
1,1
1,1
1,1
31,1
1,1
1,3
1,3
d,1
1,1
g,1
1,1
1,1
e,1
1d,1
1,1
d,1
1,1
2,1
1,1
c,1
1,1
1,1
2,1
c,1
1,1
1,1
1,1
cw,1
g,1
u,1
cb,0
1,0
1r,1
3o,1
1o,0
1,0
4,0
b,1
50,1
1o,0
1,0
4,0
b,1
4,0
6k,0
1,0
1xg,2
1,1
1,1
1,1
d,1
1,1
1,1
v,3
f,1
1,3
1,3
a,2
5,1
1,0
1,2
d,0
2,3
1,3
d,1
1,3
2,3
d,1
1,3
1,3
s9,1
5s,1
g,1
23o,2
1e,3
1,3
1,3
e,2
1,2
p,3
7,3
1,3
e,3
2,3
e,3
1,3
qh,1
74,1
1,1
1rn,1
e8,3
1,3
2,0
1,0
f,3
1,3
8,3
7,3
1,3
w,3
f,3
jd,1
2k4,3
1,3
1,0
2,0
e,3
2,3
8,3
6,3
2,3
g,3
k8,1
25w,1
e8,3
1,3
1,0
1,0
f,3
1,3
f,3
1,3
g,3
lpa,0
ds,0
1,3
1,3
f,3
73,3
1,0
g,1
1,1
e,1
w,1
cc,0
5,0
1,3
1,3
6x,0
4,0
6m,0
e,0
1,3
3,3
f,2
1rl,1
1,0
1,0
1,0
71,1
1,3
1,3
6m,3
1,3
1,3
1,3
q,3
4,3
1,1
1,1
d,3
2,3
e,3
g,3
1,3
1,1
je,1
5,3
1,3
1p,1
4v,0
e,3
1,3
3,3
6m,0
e,3
1,3
3,3
1s1,1
1,1
73,3
1,3
1,3
72,3
1,3
1,3
l5,1
5,1
1,1
6i,1
1,3
e,0
2,1
3,1
f,2
66,3
1,0
d,0
2,3
3,1
c,1
3,2
6m,1
i,2
1kh,3
y,1
v,1
1,1
bz,1
1,1
g,3
f,3
1,3
e,3
2,1
1,1
e,1
g,1
1,1
5s,1
g,1
v,1
1,1
74,1
55,1
1,1
5,1
t,1
g,1
f,1
1,1
4v,3
u,1
3,1
1c,1
4v,3
u,1
3,1
1,1
2,1
a,1
z,1
5s,1
1,1
1z6,1
1,1
1,1
d,1
2,1
1,1
e,1
2,1
d,1
1,1
1,1
l5,1
3,1
ct,1
3,2
1qc,1
e,1
1,1
1,1
1,1
e,1
1,1
p,0
6,0
1,0
g,1
1,1
d,1
1,1
2,1
d,1
1,1
1,1
32,1
1,1
1,1
e,1
2,1
g,1
f,1
1,1
f,1
1,1
w,0
g,1
1,1
d,1
1,1
2,1
d,1
1,1
1,1
3i,3
w,3
1,1
1d,0
g,1
f,1
g,1
1,1
kp,0
g,0
1,0
5r,0
74,0
1,0
73,0
1,0
1x1,1
g,1
1t,1
9,1
1,1
1,1
1,1
1,1
3,1
1,1
8,1
1,1
1,1
4,1
2,1
8,1
1,1
5,1
1,1
68,1
1,1
e,1
2,1
e,1
1,1
2im,1
2,3
1,3
cd,1
2,1
1c,1
1,1
d,3
2,3
1,3
8,1
1,1
1,1
1,1
1,1
3,1
1,1
w,1
f,1
5c,3
9,1
7,1
1,1
w,0
f,0
2in,3
2,3
cd,1
1,1
1c,1
f,3
1,3
2,3
8,1
1,1
5,1
2,1
g,1
6g,1
6,1
2,1
g,0
2ji,3
1,3
ce,1
1,1
1,1
f,1
v,0
1,1
1,3
e,3
1,3
1,3
9,1
1,1
5,1
1,1
g,1
66,0
1,3
1,3
f,1
1,1
g,0
lin,3
1,3
73,3
1,3
73,0
1,3
6n,1
1,1
g,3
l6,3
74,0
1,3
1s4,3
1,3
73,3
1,3
1,3
66,1
g,1
1,3
g,1
1,1
f,1
1,1
e,1
g,1
69,1
v,1
74,1
e6,1
5c,0
d,3
1,3
i,1
6l,3
1l2,1
74,3
1,3
72,3
1,3
1,3
rt,1
g,1
w,1
g,1
3,1
59,1
3,0
c,0
h,1
3,1
1rm,0
f,1
w,1
68,1
80,1
5e,1
w,1
v,1
69,1
f,1
g,1
6y,1
5e,1
1,1
d,1
y,1
1,1
1,1
c,1
2,1
1,1
1,1
5a,1
1,1
t,1
2,1
1,1
1,1
v,1
1,1
5b,1
w,1
1,1
1z4,1
eb,1
f,1
g,1
cd,1
1c,1
g,1
1,1
5b,3
w,1
1,1
73,1
1xv,1
zu,0
1qv,1
1,1
e,1
1,1
1,1
f,1
15,0
7,0
f,1
2,1
8,1
6,1
1,1
33,1
1,1
g,1
1,1
f,1
1,1
f,1
1,1
1r,0
h,1
8,1
6,1
1,1
3j,3
1,3
f,3
g,3
28,3
74,0
lm,0
dd,0
1km,1
1c,0
dt,1
f,1
6p,0
f,0
6p,1
f,1
2bz,1
2,3
74,0
7k,1
74,0
74,1
2cu,1
1,3
g,0
6n,3
1,0
66,3
h,1
g,3
1,3
g,1
6n,0
h,0
74,1
lc0,3
e8,0
74,3
2xq,1
eq,1
2dt,1
db,3
80,1
d6,1
6o,1
1,3
7z,1
2d2,1
e3,1
1,1
6n,3
81,1
1,1
73,1
1,1
1yb,1
t,1
34z,1
5wa,1
2,1
5,1
a,1
6,1
5s,1
9,1
g,1
6,1
1,1
spl,0
74,0
3cw,3
2qd,3
r,1
7j,0
1,0
73,0
5t,1
2rp,1
e5,1
7k,1
1,1
5ia,1
925,1
f,1
1,1
g,1
6o,1
g,1
74,3
phu,1
3dd,1
2r4,3
3r1,1
7k,1
1,1
74,1
9ja8,1
1,3
cs,3
5,3
1,3
c,3
3,3
1,3
f,3
1,3
u,0
2,3
1m,0
1,3
3o,1
17,3
1,0
5,3
16,3
w,3
3l,3
1b,3
6,0
16,3
g,3
g,3
1,3
4z,0
c,3
g,3
w,3
g,3
1,3
3j,2
3,1
1a,3
f,3
g,3
1,3
f,3
1,3
v,3
1,3
3j,1
2o,3
g,3
2ad,2
19,0
5q,0
1,2
f,3
1,3
1b,0
5,3
58,2
1,2
1c,3
5q,0
1,2
1,2
1,2
d,3
1,3
x,3
33y,0
1tg,2
69,3
1,3
f,3
1,3
7i,2
2,2
ex,0
4x,3
v,3
g,3
1,3
f,0
1,0
6q,3
71,3
3,3
1rn,1
68,1
8c,3
94j,3
cr,3
s3b,1
a,3
6,1
f,1
g,1
3f,3
4,3
1,3
1,3
v,0
1,0
1m,0
4l,3
1,3
1,3
e,2
1,2
1,2
6h,3
1,3
1,3
3,3
1,3
b,0
1,0
3,3
1,3
1,3
9,0
5,3
1,3
q,0
5,3
1,3
1,3
e,0
b,3
h,3
f,3
1,3
3j,0
1,0
4,3
1,3
a,0
5,2
1,2
s,0
3,0
1,0
1,0
9,2
l,2
b,0
w,0
1,0
3j,3
1,2
4,3
1,3
a,3
1,2
4,0
1,0
a,3
1,0
f,3
1,1
4,1
1,1
1,1
9,0
2,2
3,2
r,3
1,0
f,3
1,0
f,3
1,0
1,0
3i,0
1,2
1,3
1,3
1,3
c,3
1,2
1,2
1,2
1,0
c,3
h,1
2,0
d,0
4,2
c,3
1,0
f,3
g,3
1,0
f,3
1,0
1,0
32,2
g,0
1,2
2,3
d,3
1,2
1,2
1,2
d,3
g,1
2,2
2,0
c,0
1,0
3,2
c,3
1,0
f,3
1,0
1,0
u,3
1,0
3j,3
1,2
1b,1
1,1
j,2
c,3
g,3
1,0
f,3
1,0
1j6,1
1,1
1,1
1,1
w,1
g,1
f,1
3l,3
b,3
g,0
z,1
1,1
1,1
5s,3
f,0
1,0
db,3
c,3
4,3
1,3
1,3
e,0
1,0
q,1
1,1
1,0
3,1
1,1
1,1
u,0
b,1
w,0
34,0
1,3
g,3
4,3
1,3
1,3
9,0
1,0
1,0
3,0
1,0
a,1
1,0
f,1
2,0
3,1
1,1
1,1
9,1
5,0
1,0
q,0
1,0
f,0
1,0
f,0
1,0
1,0
33,3
1,0
f,3
1,3
1,3
1,3
2,3
b,0
1,0
1,0
1,0
2,0
a,1
i,0
1,1
d,0
3,0
1,0
c,0
1,0
v,0
1,0
f,0
1,0
1,0
32,0
1,3
1,0
1,0
e,3
1,3
1,3
1,3
1,3
b,0
1,0
1,0
1,0
1,0
c,1
g,1
1,1
1,0
1,1
1,1
c,0
3,0
1,0
c,0
1,0
1,0
e,0
1,0
1,0
u,0
1,0
33,3
j,3
1,3
18,1
1,1
2,1
h,0
c,0
g,0
1,0
f,0
1og,1
l,3
1,3
1,3
p,1
5s,1
h,3
4,3
1,3
1,3
6x,1
1,3
4,3
1,3
b,3
f,1
2,3
3,3
1,3
1,3
q,0
3,1
1,3
1,3
f,1
1,1
1,1
8,1
1,3
4,1
2,1
1,1
9,3
f,1
1,3
1,3
3,1
1,1
1,1
3e,1
1,3
4,1
1,1
17,3
e,3
m,1
f,1
66,1
3,1
1,1
1,1
55,1
3,3
19,1
f,2
5,1
2,1
p,0
4h,1
3,3
19,1
f,2
5,1
1,1
6j,1
1,1
j,1
1jg,1
y,1
5a,1
2,1
3,3
1,3
a,3
1,1
2,0
d,1
ed,1
1,1
c,3
3,3
1,3
w,1
f,3
1,3
1,3
19,3
57,0
5d,3
f,1
y,1
28,1
3y,1
2,1
1,1
g,1
2n,1
3k,1
e,1
1,1
1,1
1,1
g,1
f,2
1c,1
w,1
41,1
1kz,1
c,1
4,1
1,1
d,1
1,1
1,1
1,1
g,1
4v,1
1,1
1,1
a,3
f,1
h,1
i,1
2,1
6k,1
6s,0
1,0
ex,1
1,1
f,1
5s,1
3,1
g,1
d,1
68,1
3,1
d,1
3,1
d,1
1,1
1s5,1
1,1
5a,1
1,1
1,1
1s,1
yh,1
74,1
1ti,1
4x,1
gf,1
l6,1
1,1
73,1
1,1
73,1
1kj,1
h,1
h,1
4c,1
h,3
4,1
b,1
73,1
1,1
f,0
6o,1
1h,0
5n,1
1,0
1r,1
6o,1
1,1
279,1
4c,3
f,1
2d,1
4q,1
8l,0
17,0
1,3
4f,1
2eb,1
h,1
h,1
h,1
66,1
h,1
ds,0
lht,3
1,3
f,3
1,3
73,3
1,3
6k,0
3,0
1,3
1,0
6m,3
1,3
b,0
1,0
3,3
1,3
1,3
9,0
2,0
2,3
1,3
1,3
1,3
t,0
3,3
e,3
1,3
g,3
q,1
1,3
3,3
1,3
3g,3
4,3
1,3
b,0
4,0
1,0
a,3
2,3
3,3
1,3
b,1
w,3
4,3
c,3
v,3
1,3
3o,3
1,3
b,0
4,0
1,0
a,3
5,3
1,3
v,3
r,3
1,3
f,3
1,3
f,3
1,3
1,3
1,3
31,0
j,3
1,3
d,0
1,0
1,3
1,0
c,3
2,3
1,3
1,3
t,3
3,3
c,3
1,3
1,3
1,3
t,3
1,3
1,3
e,3
1,3
1,3
1,3
3y,0
1,0
1,3
d,3
3,3
g,3
d,3
1,3
3,3
c,3
1,3
1,3
1,3
d,3
1,3
1,3
1,3
t,3
1,3
1,3
4e,3
10,3
c,3
1,3
f,3
1,3
f,3
1,3
1ic,0
1,0
f,3
1,3
f,3
g,3
1,3
w,3
t,3
3m,2
1,2
b,3
k,3
1,3
e,2
1,2
h,3
w,3
v,3
3l,2
b,3
1,3
4,0
c,0
j,3
1,3
63,1
1,0
2,0
c,3
2,3
2,3
1,3
1,3
w,0
56,3
5,3
1,3
f,3
1,3
1,3
9,3
2,3
3,2
1,2
1,2
9,3
1,3
1,0
3,3
1,3
1,3
a,3
f,3
5,3
1,3
1,3
9,3
1,3
3,3
c,3
g,3
1,3
1,3
2,3
30,3
1,3
f,3
1,3
4,2
1,2
b,0
4,3
1,3
1,3
9,3
2,3
3,3
1,3
1,3
9,3
1,3
4,3
1,3
1,3
9,3
1,3
1,3
3,3
1,3
1,3
p,3
1,3
1,3
1,3
3,3
a,3
1,3
1,3
e,3
1,3
1,3
1,3
3h,3
1,3
1,2
1,2
1,2
e,3
1,3
1,3
2,3
a,3
2,3
1,3
1,3
2,3
a,3
1,3
2,3
1,3
2,3
a,3
1,3
3,3
2,3
a,3
1,3
1,3
1,3
3,3
q,3
1,3
1,3
e,3
1,3
1,3
1,3
1,3
30,0
1,3
f,3
1,3
1,2
1,2
1,2
d,3
1,3
1,0
1,3
1,3
b,3
1,3
1,3
1,3
1,3
1,3
b,3
1,3
2,3
1,3
1,3
b,3
2,3
1,3
1,3
1,3
b,3
1,3
1,3
1,3
2,3
b,3
1,3
1,3
1,3
1,3
s,3
1,3
1,3
1,3
1,3
40,3
c,3
3,3
1,3
f,3
1,3
g,3
c,3
1,3
1,3
1,3
2,3
b,3
1,3
1,3
1,3
d,3
1,3
1,3
4o0,0
1,0
1,3
2,3
1,2
b,1
1,2
1,3
1,3
1,3
1,3
d,3
1,3
1,3
e,3
e,1
3,3
1,3
1,3
b,1
1,3
1,3
2,3
1,3
b,1
1,3
1,3
1,3
2,3
b,1
1,3
1,3
1,3
1,3
33,3
1,3
c,3
1,3
1,3
1,3
1,3
a,1
i,1
2,3
1,3
1,3
1,3
d,3
1,3
1,3
e,3
1,3
1,3
f,3
1,3
1,3
c,3
1,3
2,3
1,3
d,3
1,3
2,3
b,1
1,3
1,3
1,3
1,3
3y,0
1,0
1,0
1r,3
1,3
g,3
4r,0
k,1
1,3
1,1
t,1
1,3
2,3
e,1
1,1
1,1
f,1
u,1
3v,0
6,0
1,0
9,2
1,3
5,3
1,3
1,3
8,3
1,3
5,3
1,3
1,3
o,3
1,3
5,3
c,3
v,3
1,3
33,3
h,3
e,3
1,3
2,3
d,3
1,3
2,1
3,3
1,3
9,3
6,3
1,3
1,3
a,3
1,1
3,3
1,3
p,3
2,3
e,3
2,3
f,3
1,3
1,1
3j,3
e,3
2,1
1,3
d,3
3,1
1,3
1,3
b,3
2,3
3,3
b,3
5,3
c,3
1,3
1,1
1,3
3,3
p,3
2,3
1,1
d,3
1,3
1,3
1,1
32,0
h,3
1,1
d,3
2,1
1,3
1,0
c,3
1,3
2,1
1,3
1,3
b,3
2,3
2,3
1,3
b,3
5,3
b,3
1,3
1,3
1,1
1,3
c,3
1,3
1,3
1,1
u,3
1,3
1,1
40,3
g,1
f,3
e,3
5,3
d,3
g,3
1,1
f,3
1i8,1
4,3
1,3
f,3
1,3
1c,3
c,3
4,3
c,3
3,3
d,3
3,3
5t,3
g,3
1,3
r,3
3,3
4c,1
6t,3
9,3
6,3
1t,3
u,3
1,3
4g,3
1,3
f,3
74,3
d,3
5r,1
1,1
1,1
1,3
c,3
3,3
1,3
f,3
h,1
f,3
5b,1
1,1
d,3
3,3
g,3
1,3
g,1
e,3
3,1
6n,1
1jl,0
1,0
1,0
e,2
1,2
1,2
d,2
1e,3
1,3
e,3
2,3
c,3
2,3
1,3
4e,3
1,3
1,3
e,2
1e,3
f,3
e,3
1,3
1,3
1,3
w9,0
10,3
z,3
55,0
10,3
h,3
1s1,3
1,3
74,3
1s,3
cg,2
w,1
f,1
g,1
1,1
j1,3
c,3
1,3
6,3
1,3
6w,3
1,3
5,3
a,3
6o,3
1,3
5,3
1jk,3
d,3
4,3
1,3
f,3
1,3
f,3
g,3
4w,1
1s,3
1,3
f,3
4q,2
74,2
7j,1
1z,3
1c,3
55,3
1,3
ec,3
b,3
6t,3
b,3
1jq,3
1c,3
6o,3
g,3
4r,2
90,0
lc,3
b,3
1xe,1
1f,3
1,3
g,3
1,3
g,3
67,3
1,3
f,3
1,3
g,3
da,0
h,1
1,1
7k,3
lh8,1
2,3
1,3
1,3
db,1
g,1
1,1
a,0
2,3
3,3
1,3
u,3
1,1
1,1
1,1
e,1
1,1
16,3
1,3
3,1
30,2
g,0
1,0
f,2
1,2
k,3
c,2
1b,0
w,0
1,0
33,0
g,0
1,0
f,0
g,3
5,3
1,3
a,0
5,1
b,0
1,0
v,0
g,0
g,0
1,0
3j,0
1,0
f,0
g,3
2,0
1,1
1,3
f,2
1,1
c,2
1,2
3,0
c,0
w,0
1,0
f,0
1,0
3j,0
1,0
f,0
g,3
2,0
1,1
1,3
d,1
2,2
d,3
1,2
3,0
c,0
g,0
1,0
v,0
1,0
5c,2
v,0
g,0
1id,0
1,0
d,1
2,1
1,1
g,0
e,0
1,0
1,0
1,0
v,0
4f,0
g,1
1,1
e,1
1,1
1,1
u,0
2,0
1p,0
3x,1
1v,0
5p,1
2,1
2,0
3,1
t,1
58,0
5,0
1,0
a,0
1,0
f,1
1,3
1,1
3,1
2,3
9,0
1,0
4,0
1,0
1,0
9,0
g,0
1,0
4,0
2,0
9,0
1,0
3,0
c,0
g,0
1,0
3,0
3g,0
1,0
4,0
1,0
a,0
5,0
b,3
1,0
4,1
1,1
1,1
9,0
1,0
4,0
1,0
1,0
9,0
1,0
4,0
1,0
q,0
1,0
2,0
d,0
1,0
f,0
1,0
1,0
1,0
3h,0
4,0
c,0
2,0
1,0
1,0
2,0
a,3
2,0
1,0
1,1
2,1
a,0
1,0
1,0
1,0
1,0
c,0
1,0
3,0
c,0
1,0
1,0
1,0
3,0
q,0
1,0
f,0
1,0
1,0
1,0
3h,0
1,0
f,0
1,0
1,0
e,3
1,3
1,0
1,0
1,0
1,1
b,0
1,0
1,0
1,0
1,0
c,0
1,0
3,0
c,0
1,0
1,0
1,0
2,0
b,0
1,0
1,0
1,0
t,0
1,0
1,0
4e,1
2,0
2,0
w,0
c,0
1,0
2,0
d,0
1,0
f,0
1,0
1ia,3
i,1
1,1
d,3
2,3
1,3
f,3
1,3
1,3
c,3
3,3
d,3
1,3
2,3
1,3
c,3
2,3
2,3
c,3
1,3
1,3
1,3
3i,3
1,3
1,3
s,3
3,1
1,1
d,3
2,3
1,3
e,3
1,3
1,3
1,3
c,3
3,3
c,3
1,3
3,3
1,3
c,3
2,3
2,3
b,3
1,3
1,3
1,3
1,3
3j,3
1,3
f,3
1,3
v,3
1,3
e,3
y,3
v,3
40,3
1,3
a,1
2,1
2,0
1,3
1,3
u,1
2,3
a,3
4g,0
g,0
5,3
1,3
1,3
e,3
h,1
1,3
9,1
1,2
4,3
1,3
1,3
o,3
1,1
5,3
a,0
1,1
2,3
1,3
c,0
1,1
f,0
1,1
3k,1
5,3
c,2
f,1
2,3
3,1
1,1
a,0
f,0
1,1
1,2
1,3
t,0
1,1
f,0
1,1
f,0
1,1
3,3
3k,3
e,2
2,3
f,1
2,1
c,1
1,3
2,3
c,3
1,0
1,0
e,0
1,1
3,3
s,0
1,1
1,0
e,0
1,1
1,0
2,3
3h,0
3,3
e,2
h,1
2,1
c,1
1,3
2,3
c,3
1,1
1,2
1,3
d,0
1,1
3,3
c,0
1,1
1,0
2,3
s,0
1,1
1,0
3m,3
19,1
3,3
c,3
2,3
e,0
1,1
f,0
1,1
1,0
e,0
1,1
1,0
1ia,1
1,1
1,1
1,1
1,1
b,1
2,1
1,3
1,3
1,1
b,1
2,1
1,1
1,1
e,1
1,1
1,0
1,0
c,1
2,1
1,1
1,1
c,1
1,1
2,1
1,1
c,1
1,1
1,1
2,1
b,1
1,1
1,1
1,1
1,1
31,1
1,1
1,1
1,1
c,1
1,1
1,1
1,1
1,1
1,1
d,1
1,1
1,1
1,1
d,1
1,1
1,1
c,1
2,1
1,1
1,1
9,0
5,0
1,0
1,0
1,0
c,1
2,1
1,1
1,1
c,1
1,1
2,1
1,1
e,1
2,1
c,1
1,1
1,1
1,1
3i,1
1,1
1,1
a,1
5,1
1,1
v,1
1,1
cv,1
1,1
9,0
1,0
5,0
b,0
5,0
1,0
9,0
1,0
5,0
1,0
1,0
o,0
1,0
5,0
a,0
1,0
f,0
g,0
1,0
34,3
l,1
a,0
6,1
a,3
1,3
f,0
1,1
5,1
1,1
9,1
1,1
2,1
4,0
p,0
1,0
f,0
1,0
f,0
1,0
3n,1
1,1
2,1
9,0
4,1
1,1
b,3
4,1
c,0
1,1
1,2
2,1
1,1
b,0
1,0
4,1
b,0
1,0
v,0
1,0
f,0
1,0
3k,0
3,1
c,0
1,0
3,1
c,3
4,3
c,0
1,1
1,2
2,1
c,0
1,0
4,0
b,0
1,0
f,0
1,0
v,0
1,0
3n,1
c,0
w,0
4,1
c,0
g,0
g,0
1,0
f,0
1ib,1
j,1
1,1
g,0
s,1
4,0
g,0
f,0
g,0
5t,0
g,0
1,0
e,0
g,0
bk,3
1,3
1s,2
f,2
f,2
1,2
1,2
6x,0
52,0
a,0
w,0
g,0
g,0
1,0
4g,1
3,1
1,1
b,0
1,0
3,0
h,1
b,0
1,0
3,0
s,0
1,0
f,0
1,0
4g,1
3,1
1,1
b,0
1,0
3,0
1,0
b,0
5,1
b,0
1,0
f,0
1,0
v,0
1,0
5r,0
g,0
1,0
f,0
1it,2
1,1
1,1
e,0
1,0
1,0
p,0
6,0
1,0
1,0
d,0
2,0
1,0
d,0
1,0
2,0
d,0
1,0
1,0
4e,1
1,1
1,2
e,0
1,0
1,0
p,0
6,0
1,0
1,0
d,0
2,0
1,0
d,0
1,0
2,0
d,0
1,0
1,0
l5,0
68,0
1,0
f,0
1,0
f,0
1,0
3k,0
f,0
1,0
v,0
1,0
v,0
1,0
6,0
p,0
1,0
f,0
1,0
3k,0
f,0
1,0
v,0
1,0
k,0
b,0
1,0
f,0
1,0
v,0
1,0
4v,0
w,0
1,0
f,0
1,0
f,0
1j8,0
c,0
1,0
5,0
1,0
1,0
o,1
5j,1
p,0
6,0
1,0
1,0
v,0
1,0
e,0
2,0
e,0
1,0
55,0
f4,0
1,0
v,0
1,0
ao,0
f,1
w,1
1,0
3,0
c,0
1,0
6,0
1,0
1k,1
40,1
w,1
1,0
f,0
1,0
5,0
a,0
g,1
w,1
4w,1
g,0
1,0
5,0
1jx,1
4,1
1,1
f,1
1,1
d,0
2,0
1,0
8,1
7,1
55,0
3,1
1e,0
2,0
1,0
f,0
1,0
w,0
f,0
cg,1
56,0
1b,0
1,0
v,0
1,0
6,0
1c,0
3e,0
f,1
w,1
g,0
1,0
e7,1
5,0
b,1
1,1
6s,0
b,1
1jq,1
g,1
f,0
1,0
2,0
71,0
1,0
2,0
e,0
2,0
dq,1
57,0
1b,0
1,0
v,0
68,0
g,0
1,0
v,1
68,1
5,0
b,1
1,1
1xx,1
g,1
f,0
1,0
1,0
f,1
59,1
1e,0
1,0
1,0
f,0
1,0
g,0
db,1
1,1
7d,0
n,0
61,0
l52,3
1,3
73,3
1,3
74,0
cb,3
4,3
b,0
5,3
1,3
a,2
5,3
1,3
f,0
1,0
1,0
p,0
5,0
1,3
1,3
9,3
1,3
v,3
1,3
1,0
3i,2
g,3
g,3
h,3
4,1
c,2
1,3
w,3
1,2
f,3
e,3
1,3
1,3
1,2
3h,2
g,3
1,2
f,3
k,1
c,3
g,3
2,3
u,3
1,3
1,3
e,3
1,3
1,3
3i,2
g,3
1,2
f,3
h,3
3,3
c,3
1,1
3,1
c,3
2,3
e,3
1,3
1,3
u,3
1,3
1,3
4y,3
g,0
1kw,1
1,1
1,1
1,1
v,0
66,1
1,1
1,0
eo,3
1a,3
3l,0
1,0
a,0
5,0
1,0
1,0
9,0
1,0
4,0
1,0
1,0
9,0
1,3
4,0
1,0
1,0
p,0
5,0
1,0
a,0
1,0
v,0
1,0
1,0
32,3
g,0
l,0
r,3
5,3
1,3
a,1
1,1
1,1
3,1
1,0
